Age,Gender,Previous_Grade,Attendance,Study_Hours_PerWeek ,Major,Uni_Type,Financial_Status,Parental_Involvement,Educational_Resources,Motivation,Stress_Levels,Uni_Environment,Professor_Quality,Class_Size,Extracurricular_Activities,Sleep_Hours_PerDay,Nutrition,Physical_Activities,Screen_Time_PerDay,Educational_Tech_Use,Bullying,Learning_Style,Tutoring,Mentoring,Lack_of_Interest,Grade
21,M,,71,20,Business,Public,Medium,Medium,Yes,Medium,Low,Neutral,Medium,90,,7,Unhealthy,High,10,,Yes,Kinesthetic,No,Yes,Medium,A
21,F,A,81,8,Law,Public,Low,,Yes,Medium,,Negative,High,,No,4,,Medium,,No,Yes,Auditory,No,,High,B
22,F,A,81,,Law,Private,Medium,Medium,No,High,High,Negative,Low,,Yes,6,Balanced,Low,3,No,Yes,Auditory,,No,High,C
19,M,A,77,10,Engineering,Public,Medium,High,Yes,Low,Medium,Positive,Low,28,Yes,,,High,3,No,No,Kinesthetic,Yes,Yes,High,C
18,M,A,88,19,Law,Private,Low,High,No,High,Low,,Medium,87,Yes,7,Healthy,,4,Yes,Yes,Kinesthetic,Yes,No,Medium,C
21,F,B,91,18,Science,Public,Medium,High,No,Medium,Medium,Negative,High,91,Yes,9,Balanced,,6,Yes,No,Kinesthetic,Yes,No,Low,C
21,M,C,78,,Business,Private,Low,Medium,,High,High,Positive,Medium,27,Yes,4,Unhealthy,Medium,,Yes,No,Kinesthetic,No,Yes,Medium,C
20,M,B,73,7,Law,Public,Low,Medium,Yes,High,Low,Negative,High,34,No,6,Balanced,Low,10,No,Yes,Visual,No,No,High,C
20,M,C,,8,Law,Private,,High,No,Medium,High,Positive,High,81,No,5,Balanced,High,9,,No,Kinesthetic,No,No,High,A
18,M,A,82,13,Law,Private,Medium,Low,No,Medium,,Negative,High,70,No,5,,Low,9,No,Yes,Visual,No,No,Low,C
22,M,B,89,10,Arts,Private,High,,Yes,High,Low,Positive,Low,34,Yes,5,,Low,8,No,,Visual,No,No,Low,B
21,F,,92,,Business,Private,Medium,Medium,Yes,Low,High,Positive,Medium,86,No,4,,Medium,5,Yes,Yes,,Yes,Yes,,B
19,F,C,92,17,Science,Public,High,High,No,Medium,Medium,Positive,Low,91,Yes,,,Low,,No,,Auditory,Yes,No,High,A
22,M,C,84,7,Medicine,Public,High,High,Yes,,High,,Medium,100,Yes,9,Healthy,Medium,4,No,Yes,Visual,Yes,Yes,,C
22,M,B,88,18,Business,,High,Medium,Yes,High,High,Positive,Medium,58,Yes,5,Healthy,,10,Yes,Yes,Kinesthetic,Yes,No,High,A
19,F,C,75,13,Medicine,Private,Medium,,Yes,High,High,Positive,Low,23,Yes,7,Balanced,Low,4,Yes,Yes,Visual,Yes,No,Low,B
20,F,A,79,17,Law,Private,Medium,,Yes,High,Low,Positive,Medium,71,No,7,Unhealthy,Low,9,Yes,Yes,Visual,No,Yes,Low,B
,M,C,70,9,Medicine,Private,Low,High,No,High,Low,,Medium,71,Yes,9,Unhealthy,Medium,9,Yes,Yes,,Yes,No,High,A
21,M,B,73,14,,Public,High,High,No,High,,Negative,Low,21,No,6,Balanced,Low,,Yes,Yes,Kinesthetic,Yes,No,Medium,B
22,F,,91,13,Business,Private,Low,Medium,,Medium,Medium,Negative,High,31,No,4,Balanced,High,2,Yes,No,Kinesthetic,No,Yes,High,
18,F,B,85,11,Science,Private,Medium,High,No,Medium,,Neutral,Medium,63,No,9,,,8,,Yes,Kinesthetic,No,Yes,Low,A
21,F,C,70,15,,Private,High,Low,Yes,High,Low,Positive,High,40,Yes,8,Balanced,Medium,8,No,,Kinesthetic,Yes,Yes,Low,C
21,M,C,79,6,Science,Public,High,Low,No,High,Low,Neutral,,56,Yes,4,Balanced,High,7,Yes,No,Visual,,Yes,Medium,A
19,M,,,6,Arts,,High,Medium,No,Medium,,Negative,Low,81,No,5,Balanced,Medium,9,Yes,,Auditory,No,No,,A
,F,C,90,14,Law,Private,,High,,High,Medium,Negative,High,64,Yes,,,Low,10,Yes,No,Auditory,Yes,Yes,,C
21,M,,99,19,,Private,High,High,Yes,Medium,Low,Positive,Medium,,No,5,Unhealthy,High,7,Yes,Yes,Auditory,Yes,Yes,Medium,A
21,F,B,77,,Medicine,Private,Low,Medium,Yes,High,Low,Negative,Medium,48,,5,Unhealthy,High,5,Yes,Yes,Visual,Yes,Yes,High,A
22,F,A,70,16,Law,Private,Medium,Low,Yes,Low,Low,Neutral,Medium,97,No,5,Balanced,Medium,2,No,,Kinesthetic,,No,Medium,B
22,F,B,75,16,Medicine,Private,High,Low,No,Low,Medium,Neutral,Medium,86,No,4,Unhealthy,High,9,Yes,Yes,Visual,No,Yes,Medium,A
22,F,B,79,,Medicine,Public,Low,Low,Yes,,Low,Positive,Medium,82,Yes,,Unhealthy,Medium,8,Yes,Yes,Auditory,No,No,High,
20,F,B,89,11,Law,Public,Medium,Low,Yes,Low,Low,Negative,Low,56,Yes,4,Healthy,Medium,3,No,Yes,Kinesthetic,Yes,No,,
18,,C,91,20,Arts,Public,Medium,High,,Medium,Low,Neutral,High,32,Yes,6,Healthy,Low,7,No,No,Auditory,No,Yes,High,B
18,F,,74,8,Law,Public,,High,No,High,Medium,Neutral,High,65,No,8,Healthy,,10,,No,Visual,Yes,,Medium,
18,,C,99,19,Medicine,Private,Medium,Medium,No,Low,Low,Positive,Medium,89,No,8,Healthy,Low,8,No,,Kinesthetic,,Yes,High,C
19,F,C,98,16,Engineering,Public,Low,High,Yes,High,Medium,,Low,47,Yes,9,,Medium,4,No,Yes,Kinesthetic,No,Yes,Medium,C
20,M,B,88,6,Science,Public,,High,No,High,Low,Negative,Medium,39,Yes,5,Balanced,Medium,3,Yes,Yes,Visual,,No,High,A
22,,C,93,8,Business,Private,High,High,Yes,High,High,Negative,Medium,82,Yes,6,Unhealthy,Medium,2,Yes,Yes,Visual,Yes,,Low,C
19,F,A,96,14,Business,Public,High,Low,No,Medium,Medium,Negative,Medium,57,No,6,Balanced,High,,No,Yes,Kinesthetic,,Yes,Low,A
21,,A,,10,Business,Private,High,Low,No,High,High,Neutral,,,Yes,7,Balanced,High,2,,Yes,Visual,Yes,No,Low,C
18,F,C,79,16,Engineering,Public,High,Low,Yes,High,Low,Positive,High,44,No,4,Balanced,Low,,No,No,,Yes,,Medium,B
20,M,C,87,5,Engineering,Public,Medium,Medium,Yes,High,,Positive,High,,No,6,Unhealthy,Low,9,Yes,No,Auditory,Yes,Yes,High,C
21,M,C,,6,Law,Private,Low,Low,No,Low,Low,Negative,Medium,,No,9,Unhealthy,High,4,Yes,No,Visual,,No,Medium,
21,F,C,,7,Science,Private,Low,Medium,Yes,Low,Low,Positive,High,62,No,6,,Medium,5,Yes,No,Kinesthetic,Yes,No,Low,B
20,F,C,84,11,Engineering,Public,High,Medium,No,Low,Low,Negative,Low,99,No,8,Unhealthy,,4,No,Yes,Kinesthetic,No,Yes,Medium,B
18,F,A,70,13,Arts,Public,Low,Medium,No,Medium,Medium,Neutral,Low,72,Yes,8,Unhealthy,High,3,Yes,No,Visual,No,,Medium,A
20,M,B,72,5,Engineering,Private,Medium,Low,Yes,,Low,Positive,,54,,6,,High,3,No,No,Visual,Yes,No,Low,C
18,M,B,98,15,Engineering,Public,Low,Medium,No,High,Medium,Neutral,High,23,Yes,6,Healthy,High,7,No,No,Visual,Yes,No,Low,B
19,M,C,81,12,Business,Public,High,High,No,Medium,Medium,Neutral,Low,44,Yes,,Unhealthy,Medium,9,Yes,No,Auditory,Yes,Yes,High,B
22,M,A,88,8,Arts,Public,Low,Medium,Yes,,Low,Negative,High,92,Yes,,Unhealthy,High,,Yes,No,Auditory,Yes,Yes,High,B
19,F,B,93,5,Medicine,Public,,Medium,No,Low,Medium,Negative,Low,57,,4,Balanced,Medium,6,Yes,Yes,Auditory,Yes,No,,C
18,M,A,,13,,Public,High,Low,No,Medium,High,Negative,High,35,Yes,5,Healthy,Medium,6,No,Yes,Auditory,No,Yes,Low,A
20,M,B,72,19,Medicine,Private,Medium,High,No,High,Medium,Positive,Low,,No,8,Unhealthy,Low,6,No,No,Kinesthetic,Yes,Yes,Medium,C
19,,A,80,5,Medicine,Public,High,Low,Yes,Low,Low,,Medium,88,Yes,,,,,Yes,Yes,Kinesthetic,Yes,No,Low,B
19,F,C,91,5,Arts,Private,Medium,High,Yes,Medium,High,Positive,Medium,50,,6,Healthy,High,7,Yes,,Kinesthetic,Yes,No,Medium,B
21,F,C,99,9,Engineering,,High,Low,Yes,Low,Low,Negative,High,31,,7,Balanced,High,4,No,No,Kinesthetic,Yes,No,Low,C
20,M,B,,14,,Public,Low,Medium,No,Low,Low,Negative,High,,No,6,Balanced,Medium,6,No,No,Auditory,Yes,Yes,Low,A
21,F,A,72,8,Medicine,Public,Low,Medium,Yes,High,,Neutral,Low,54,,,Unhealthy,Medium,8,Yes,No,Visual,Yes,Yes,Medium,C
18,M,C,80,11,Business,,High,Medium,Yes,,Medium,Positive,Medium,73,Yes,4,Balanced,High,4,Yes,Yes,Auditory,No,Yes,Medium,
22,M,,89,,Science,Public,Low,High,Yes,Medium,High,Positive,Low,57,,7,Balanced,Low,7,,Yes,,Yes,No,Low,A
20,F,C,84,18,Medicine,Public,High,Low,Yes,High,High,Negative,Medium,36,Yes,9,Healthy,Low,5,No,No,Visual,Yes,No,Low,
21,M,C,73,7,Law,Private,High,Medium,Yes,High,High,,High,91,Yes,5,Unhealthy,,,,No,Kinesthetic,Yes,No,Low,B
21,F,B,,11,Arts,Private,High,Medium,No,High,Medium,Neutral,Low,,Yes,9,Balanced,,4,Yes,Yes,Kinesthetic,No,Yes,Medium,B
20,,A,86,14,Business,Public,Medium,Low,No,Low,Medium,Neutral,,95,Yes,7,Healthy,,6,Yes,Yes,Auditory,Yes,,Medium,A
22,F,A,71,5,Law,Public,High,High,No,High,Low,Negative,High,37,No,7,,Medium,7,No,No,,Yes,No,Low,C
20,F,B,82,10,Business,Private,Low,Low,,Low,High,Neutral,Medium,35,No,6,Unhealthy,,7,No,No,Kinesthetic,Yes,No,Low,A
19,M,A,89,9,Law,Public,High,Medium,,,High,Negative,Low,61,Yes,7,Balanced,High,3,No,No,Kinesthetic,Yes,Yes,Low,B
19,F,C,91,7,Science,Private,Low,,Yes,Medium,High,Negative,Medium,100,No,8,Unhealthy,Low,4,Yes,Yes,,No,Yes,High,A
18,F,B,74,7,Law,Public,High,Medium,Yes,High,Low,Negative,Low,35,No,9,,,4,,Yes,Visual,No,Yes,Low,B
21,F,C,81,12,Law,Public,Medium,Medium,No,High,Low,Positive,Low,77,No,5,Balanced,High,6,No,No,Visual,Yes,No,Medium,A
22,M,A,,11,Law,Public,,Low,No,Medium,Low,Negative,High,85,Yes,6,Healthy,Medium,8,No,No,Kinesthetic,No,Yes,Low,C
,F,B,,15,Medicine,Public,Medium,High,Yes,High,High,Neutral,Low,96,No,7,Unhealthy,High,10,Yes,,Auditory,Yes,Yes,High,
20,F,A,72,6,Business,Public,High,Medium,Yes,Medium,Medium,Neutral,Low,95,,7,Unhealthy,Medium,9,No,No,Kinesthetic,No,Yes,,C
19,M,B,100,15,Law,Public,Medium,Medium,Yes,,,,,51,Yes,6,Healthy,High,3,Yes,No,Visual,No,No,Low,A
20,M,C,97,12,Law,Private,Medium,Medium,No,High,High,Positive,High,26,No,9,,High,3,No,Yes,Auditory,No,Yes,Medium,B
19,M,C,87,10,Law,Private,,High,Yes,Low,Medium,Negative,Low,,Yes,9,Healthy,Low,4,No,Yes,Auditory,Yes,Yes,Low,A
21,M,C,91,10,,Public,High,Low,Yes,Low,Medium,Neutral,High,52,Yes,6,Balanced,Medium,5,No,Yes,Kinesthetic,Yes,,High,C
18,M,C,81,12,Medicine,Public,Low,Low,Yes,High,High,Positive,Medium,58,Yes,,Unhealthy,Low,3,No,,Visual,Yes,No,Low,B
19,F,A,84,16,Business,Private,High,Low,Yes,Low,Medium,Neutral,Low,,Yes,8,Balanced,,5,Yes,Yes,Auditory,Yes,Yes,Medium,C
22,M,A,83,9,Arts,Private,Medium,Low,No,High,Low,Neutral,High,20,Yes,9,Unhealthy,Medium,8,No,No,Kinesthetic,Yes,No,Low,B
19,M,A,90,10,Law,Public,Medium,Medium,No,Low,Low,,Medium,86,Yes,,Unhealthy,Medium,9,No,Yes,Visual,No,Yes,High,C
20,F,C,,8,Medicine,,Medium,Medium,No,Low,Medium,Positive,High,,,9,Balanced,Low,2,,Yes,Kinesthetic,Yes,,High,B
,M,B,99,19,Science,Private,High,Low,Yes,Low,High,Neutral,Low,75,Yes,6,Unhealthy,High,4,Yes,No,Kinesthetic,Yes,Yes,Low,A
21,M,C,77,16,Science,,Medium,Low,Yes,Medium,Low,Positive,,68,No,7,Healthy,High,7,No,No,Visual,No,Yes,Low,A
22,F,B,,17,Arts,Public,Medium,Low,No,Low,High,Neutral,High,95,No,6,Balanced,Medium,8,Yes,No,Visual,No,,Medium,A
18,M,A,82,17,Medicine,Public,Low,High,Yes,Low,High,Neutral,High,65,No,,Unhealthy,High,10,No,Yes,Visual,No,Yes,,C
21,M,A,90,13,Engineering,Public,High,High,Yes,Low,Low,Neutral,Medium,30,No,6,Balanced,Medium,,,Yes,Auditory,Yes,,Medium,B
18,M,B,92,10,Law,,Medium,High,,Low,High,Positive,Medium,34,Yes,8,Balanced,High,9,Yes,Yes,Auditory,No,Yes,High,C
21,M,A,97,11,Science,Public,Low,High,Yes,Low,Low,Positive,High,,No,5,Healthy,Medium,,No,No,Visual,Yes,No,,C
18,M,C,90,19,Law,Private,High,Low,No,Medium,Low,,High,,Yes,7,Healthy,High,4,No,Yes,Visual,No,Yes,,C
20,F,A,77,12,Science,Private,High,Medium,No,Low,High,Negative,Medium,45,No,4,Unhealthy,High,3,Yes,No,Auditory,,,High,B
20,M,C,82,15,Medicine,Public,Low,Medium,Yes,Medium,Medium,Negative,Medium,69,No,9,Balanced,Medium,10,No,No,Auditory,,No,High,B
20,M,A,93,6,Law,Private,,High,No,Medium,Low,Positive,Medium,52,,8,Healthy,Medium,,Yes,No,Kinesthetic,Yes,Yes,High,C
,F,A,82,12,Engineering,Private,Medium,High,Yes,Low,Low,,Medium,99,No,7,Healthy,Medium,5,Yes,Yes,Visual,Yes,Yes,Low,
21,F,B,82,,Engineering,Private,Medium,Low,Yes,Low,Low,Negative,High,100,Yes,4,Healthy,Medium,8,Yes,No,Kinesthetic,No,Yes,High,B
20,F,C,93,15,Business,Public,Medium,High,Yes,Medium,High,Positive,Medium,69,Yes,9,Unhealthy,Low,4,No,No,Auditory,No,No,Medium,
19,F,A,92,14,Medicine,Public,High,Medium,Yes,Medium,Low,,High,53,Yes,6,Unhealthy,Low,3,Yes,Yes,Visual,Yes,Yes,High,B
18,F,C,,17,Arts,Public,Low,Medium,Yes,Medium,Low,,High,,No,9,Healthy,Medium,2,Yes,No,Visual,No,Yes,Low,B
18,M,C,84,7,,Public,Low,,No,Medium,Low,,Medium,42,No,4,Unhealthy,Medium,,No,Yes,Auditory,Yes,No,Low,C
18,,,73,17,,Public,Medium,Medium,No,,,,Low,,No,5,Balanced,Low,4,Yes,No,Visual,No,Yes,,B
21,M,C,98,17,Arts,Private,Medium,Low,Yes,Medium,Low,Negative,High,,No,4,Healthy,High,5,No,Yes,Auditory,Yes,Yes,High,C
18,F,A,74,,Arts,Public,Low,Low,Yes,,Medium,Negative,Medium,,Yes,4,Unhealthy,Low,3,No,Yes,Visual,Yes,No,High,B
22,F,A,80,18,Law,Private,Low,Low,No,High,Medium,Positive,High,86,Yes,9,Healthy,Low,9,No,No,Auditory,No,Yes,,B
21,F,A,79,11,Engineering,Private,Low,High,No,Medium,Medium,Positive,Low,75,No,8,Balanced,High,6,Yes,No,Visual,Yes,No,High,B
21,F,C,84,20,Business,Private,Medium,,No,Medium,High,,Medium,78,No,7,Healthy,Medium,7,No,Yes,,Yes,Yes,High,C
21,M,C,,13,Medicine,Public,Low,,No,Low,Low,,Low,,Yes,8,Healthy,Low,3,Yes,Yes,Visual,No,Yes,,A
19,M,C,82,12,Arts,Public,Low,Medium,Yes,Low,High,Positive,Low,80,Yes,8,Balanced,Low,,Yes,Yes,Auditory,Yes,No,Medium,B
18,F,C,75,14,Engineering,Public,Low,Medium,,High,High,Negative,Low,61,Yes,5,Balanced,High,10,No,No,Kinesthetic,,Yes,High,B
21,M,C,76,,Science,Public,Low,High,Yes,High,Medium,Negative,Medium,30,Yes,5,Unhealthy,Low,,Yes,Yes,Auditory,No,Yes,Low,B
,M,A,73,19,Science,Public,Medium,Medium,No,Medium,Low,Positive,,34,No,7,Unhealthy,Low,9,No,No,Kinesthetic,Yes,No,High,
19,M,A,88,7,Law,Public,Medium,Low,No,Low,Medium,Neutral,,26,Yes,7,Unhealthy,High,2,No,No,Auditory,Yes,Yes,High,B
21,F,C,78,11,Business,Public,Medium,,,Low,Medium,Positive,Medium,92,Yes,8,Healthy,Low,,,,Visual,No,Yes,Low,
19,M,B,71,14,Engineering,Public,Medium,High,No,High,Medium,Neutral,,87,Yes,7,Unhealthy,Low,6,No,No,Kinesthetic,Yes,No,High,C
,,B,88,10,Arts,Private,Medium,Low,Yes,Low,Medium,Positive,Low,26,Yes,7,Unhealthy,Low,9,Yes,No,Visual,,Yes,Medium,A
18,F,B,,15,,Public,Low,Low,No,High,High,Neutral,Medium,53,Yes,,Unhealthy,Low,8,Yes,,Visual,,No,High,C
19,F,B,,20,Medicine,Public,,High,Yes,Medium,Medium,Positive,Medium,25,Yes,6,Healthy,,9,Yes,,Kinesthetic,No,No,Low,C
21,M,B,99,7,Science,Private,Medium,High,No,High,,Positive,Low,44,Yes,4,Balanced,,8,Yes,No,Kinesthetic,Yes,Yes,High,B
22,M,C,75,7,Business,Public,Medium,High,No,,,,High,,No,8,Unhealthy,Low,3,Yes,No,Kinesthetic,Yes,No,High,C
22,F,A,76,18,Law,Public,,High,Yes,Low,High,Neutral,High,,No,,Balanced,Medium,7,No,No,Visual,No,No,Medium,A
20,F,A,85,12,Law,Public,,Low,Yes,Low,Medium,Neutral,Medium,54,No,4,Unhealthy,Medium,2,No,No,Visual,Yes,Yes,High,C
20,F,C,79,9,Science,Public,Medium,Medium,Yes,Low,Medium,Negative,,95,Yes,8,Healthy,High,8,Yes,,Kinesthetic,Yes,Yes,High,C
22,F,B,78,8,Medicine,Private,High,,No,Medium,Medium,,Medium,49,Yes,7,Unhealthy,,7,No,No,Kinesthetic,No,No,High,
18,F,A,76,,Science,Public,Medium,High,Yes,High,Medium,Positive,Medium,71,No,6,Balanced,High,6,No,No,Kinesthetic,No,No,High,A
18,F,B,83,15,Business,Private,High,High,Yes,Low,,Negative,,65,Yes,8,Healthy,Medium,8,No,Yes,Auditory,No,No,,A
18,M,B,70,12,Science,Public,Medium,,Yes,High,Medium,Neutral,Medium,63,No,8,Healthy,Medium,5,Yes,Yes,Visual,Yes,No,Medium,A
19,M,B,71,9,Science,Public,Low,High,No,Medium,Low,Negative,High,96,,5,Balanced,High,4,Yes,No,Auditory,No,Yes,Medium,A
20,M,C,72,19,Law,Public,High,Medium,Yes,High,High,Negative,High,50,No,9,Balanced,,7,Yes,No,,No,No,High,C
21,F,C,92,16,Science,Public,Low,Medium,Yes,Medium,High,Positive,Low,96,,6,Healthy,,2,,No,Auditory,No,Yes,Low,A
20,F,B,83,,Medicine,Private,Medium,Medium,Yes,High,High,Neutral,Medium,31,,7,Healthy,Medium,3,Yes,Yes,Visual,Yes,,Medium,A
18,M,B,86,18,Business,Private,Medium,Medium,No,,Low,Negative,Medium,80,No,6,Balanced,Low,7,,No,,No,No,Low,
19,M,B,96,16,Arts,,Medium,High,Yes,High,Low,Negative,Medium,50,No,9,Balanced,Medium,8,No,Yes,Kinesthetic,,No,Medium,B
22,M,C,71,6,Business,,Low,Low,Yes,High,Low,Positive,Medium,32,No,5,Unhealthy,Low,6,No,No,Kinesthetic,,No,Low,C
21,M,A,82,15,Science,Private,High,,No,Low,Medium,Negative,Medium,25,Yes,4,Balanced,Medium,6,Yes,No,,No,Yes,High,A
18,M,C,,17,,Public,High,Low,Yes,High,Medium,Positive,Low,36,Yes,4,Healthy,Low,6,No,Yes,Kinesthetic,,No,High,A
19,F,C,95,16,Science,Public,Medium,Low,Yes,Medium,High,Positive,Low,91,No,5,Balanced,Low,5,No,No,Auditory,Yes,Yes,Medium,C
21,M,A,93,7,Medicine,Private,Low,High,Yes,Low,Medium,Neutral,Low,33,No,9,Unhealthy,Medium,3,Yes,No,Kinesthetic,No,No,Low,B
21,F,A,74,5,Business,Private,Low,High,Yes,High,Low,Negative,,31,No,9,Unhealthy,High,5,,No,Kinesthetic,No,Yes,Low,B
18,M,A,75,6,Science,Public,Low,Medium,,Medium,Low,Neutral,Low,67,No,,Unhealthy,Low,2,No,No,Visual,Yes,No,High,B
18,,C,,14,Engineering,Private,High,Medium,Yes,High,Medium,,High,40,Yes,5,Unhealthy,Low,4,No,No,Auditory,Yes,Yes,Low,A
20,,B,100,11,Science,Private,Low,High,No,Medium,Medium,Neutral,Low,27,No,7,Balanced,Low,6,No,Yes,Visual,No,Yes,High,
,F,A,,16,Law,Public,Medium,High,Yes,Medium,Low,Neutral,Low,95,No,9,Balanced,Medium,9,Yes,Yes,Kinesthetic,Yes,No,Low,A
22,M,A,95,10,Medicine,Public,Low,High,Yes,High,High,Positive,Medium,59,No,5,Balanced,High,4,Yes,No,Auditory,Yes,No,Low,C
21,M,,92,17,Medicine,Public,,Medium,No,Medium,High,Positive,Low,,Yes,7,Unhealthy,High,10,,Yes,Kinesthetic,,No,,B
,F,A,75,19,Science,Public,High,Low,No,Low,Medium,Positive,Low,50,,9,,,3,No,Yes,Visual,Yes,No,High,B
22,M,C,99,7,Law,Public,Medium,Medium,Yes,Low,High,Neutral,Medium,60,Yes,9,Unhealthy,Medium,10,No,Yes,,Yes,,High,C
18,M,B,94,20,Arts,Private,Medium,Medium,Yes,Medium,,Positive,Medium,49,Yes,8,Unhealthy,Medium,,No,Yes,Visual,No,Yes,Low,
20,M,B,99,19,Law,Public,Low,Medium,Yes,Medium,,Neutral,High,42,Yes,,Healthy,Low,8,,No,Kinesthetic,Yes,No,,C
21,F,A,,6,Engineering,,Medium,Medium,,,Low,Negative,Low,71,No,4,Balanced,Low,9,Yes,No,Auditory,Yes,No,Medium,C
21,F,B,88,10,Engineering,,Low,High,Yes,,Low,Neutral,Low,86,Yes,,Healthy,High,6,Yes,No,Kinesthetic,No,Yes,Medium,A
18,F,A,100,16,Business,Private,High,,Yes,High,High,,Medium,25,Yes,7,Unhealthy,,10,Yes,No,Auditory,No,No,High,A
20,M,B,84,15,Arts,Private,Medium,Low,Yes,High,Medium,Negative,,100,No,,Balanced,Low,7,,,Kinesthetic,Yes,Yes,High,C
,F,A,85,10,Arts,Private,High,High,Yes,Medium,High,Positive,Low,90,No,7,,High,10,No,No,Auditory,Yes,No,Medium,C
,M,,98,12,Business,Public,High,Medium,No,Low,Low,Negative,High,60,Yes,9,Unhealthy,High,9,No,No,Auditory,,,,A
20,M,A,74,7,Medicine,Private,,Low,Yes,Medium,High,Neutral,Medium,26,Yes,5,Healthy,High,,No,Yes,Auditory,No,No,Low,A
,M,A,99,20,Arts,,Low,Low,No,Low,Low,Positive,Low,20,,8,Healthy,High,5,Yes,No,Auditory,Yes,No,Low,C
18,M,A,84,6,Law,Private,Medium,High,No,High,Medium,Positive,Medium,23,No,5,Balanced,Low,7,No,No,Kinesthetic,No,No,Low,A
,F,,85,19,Business,Private,Medium,,No,High,Medium,Negative,Low,,No,9,Unhealthy,High,2,Yes,No,Visual,Yes,Yes,Medium,
,M,C,92,8,Medicine,Private,High,,No,Medium,Medium,Positive,Low,70,No,8,Balanced,,3,No,Yes,Kinesthetic,Yes,No,High,A
20,M,B,100,6,,Public,Low,Medium,No,High,Low,Neutral,Medium,23,No,6,Balanced,High,9,,No,Kinesthetic,No,No,Medium,B
18,F,C,87,8,Engineering,Public,High,High,Yes,Low,Medium,Neutral,Medium,75,Yes,7,Unhealthy,Medium,4,Yes,Yes,Kinesthetic,Yes,Yes,,A
,M,A,83,11,,Public,,Low,Yes,Low,Low,Positive,Medium,68,No,9,Unhealthy,High,4,No,No,Kinesthetic,,Yes,Low,A
22,F,C,77,,Arts,Public,High,Low,No,High,High,Positive,Medium,83,Yes,6,Healthy,Low,7,Yes,Yes,Kinesthetic,No,Yes,High,C
19,M,A,95,9,Engineering,Private,Low,Medium,No,Medium,Medium,Neutral,Medium,43,,6,Balanced,,2,,Yes,Auditory,No,Yes,Low,A
19,F,C,87,6,Law,,Medium,,No,High,Medium,,Medium,,No,4,Healthy,,2,Yes,Yes,Kinesthetic,Yes,No,Medium,B
20,F,,70,6,Law,Public,Low,High,Yes,Low,Medium,Neutral,Medium,63,Yes,5,Balanced,Medium,7,,No,Visual,,No,,A
22,,,97,,Science,Public,Medium,Medium,Yes,Low,High,Negative,Medium,30,No,7,Unhealthy,,,No,Yes,Auditory,No,No,High,C
20,F,B,98,8,Science,Public,High,High,,Medium,Low,Neutral,Low,33,No,5,Healthy,High,,Yes,Yes,Visual,No,Yes,Low,A
18,F,B,96,7,Arts,Private,Low,Medium,No,Medium,,,Medium,85,No,9,Healthy,,6,No,Yes,Visual,No,Yes,Low,A
22,M,C,95,6,Law,Public,High,Medium,Yes,Low,Low,Negative,Medium,,No,4,Healthy,Low,10,Yes,No,Auditory,No,Yes,Medium,B
18,F,C,74,16,Law,Private,Low,Medium,No,High,Low,Negative,Medium,29,Yes,4,Healthy,Low,9,No,No,Auditory,No,,High,B
21,M,A,90,12,Law,Public,Medium,Low,No,Medium,Medium,Negative,Medium,44,No,5,Balanced,High,8,Yes,,Kinesthetic,Yes,No,High,
19,F,B,87,20,Business,Private,High,Low,Yes,Medium,Medium,Negative,Low,,No,,Balanced,Medium,10,No,Yes,Kinesthetic,Yes,No,High,A
,F,B,95,,Medicine,Private,Low,Low,Yes,Medium,,Negative,Low,24,,6,Balanced,High,8,Yes,Yes,Auditory,No,No,Low,C
19,M,A,85,5,Arts,Public,Medium,,No,High,Low,Negative,Low,83,No,5,Balanced,,6,No,Yes,Kinesthetic,Yes,Yes,High,B
18,,C,,16,Law,Private,High,Medium,Yes,Medium,Medium,Positive,Low,51,Yes,9,Unhealthy,Medium,10,No,No,Auditory,No,,,A
22,M,A,92,8,Science,Public,Medium,High,Yes,Medium,Medium,Negative,Medium,33,No,,Healthy,Low,,No,Yes,Kinesthetic,No,No,High,C
22,F,A,83,20,Medicine,Private,Medium,Low,,High,High,Positive,High,57,Yes,8,Unhealthy,Medium,9,No,No,Auditory,Yes,Yes,,C
20,,A,82,20,Engineering,Private,Low,Low,Yes,Low,Low,Positive,High,30,No,5,Unhealthy,Low,2,No,Yes,Auditory,Yes,No,Medium,B
19,M,A,93,5,Medicine,Public,Low,Medium,No,Low,Medium,Negative,High,49,Yes,7,Healthy,Low,,No,No,Auditory,No,No,Medium,C
,F,B,81,,Science,Private,High,Medium,Yes,High,High,Positive,,31,Yes,8,Unhealthy,High,9,No,Yes,Auditory,Yes,Yes,,B
21,F,A,85,11,Medicine,Public,Medium,,No,Medium,Medium,Negative,Medium,94,Yes,9,Healthy,Low,6,Yes,,Kinesthetic,No,No,Low,B
22,F,A,72,20,Business,Public,High,High,Yes,High,Medium,Negative,Medium,24,Yes,6,Unhealthy,High,10,Yes,No,Visual,Yes,No,Low,B
22,M,B,84,16,Law,Private,Low,High,No,Low,,Neutral,High,51,No,8,Unhealthy,High,5,No,No,Visual,Yes,No,Low,
18,M,C,92,10,Business,Private,Low,,No,Low,Low,Negative,Low,97,Yes,8,Balanced,Low,,No,No,Visual,No,Yes,Low,A
